id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,filename
7559,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Nike Men's Black Polo T-shirt,images/7559.jpg
25922,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Femella Women Navy Blue T-shirt,images/25922.jpg
58576,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Puma Women Yellow T-shirt,images/58576.jpg
40589,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Aurelia Women Printed White Kurta,images/40589.jpg
44915,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Puma Men Blue T-shirt,images/44915.jpg
58744,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Puma Men Burgundy T-shirt,images/58744.jpg
39773,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Peter England Men Navy Blue Casual Shirt,images/39773.jpg
11119,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Solid White Shirts,images/11119.jpg
5800,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,ADIDAS Men's Chat Black T-shirt,images/5800.jpg
33249,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Arrow Men Blue Striped Shirt,images/33249.jpg
35982,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Flying Machine Women Grey T-shirt,images/35982.jpg
8723,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Indigo Nation Men Striped Yellow Shirt,images/8723.jpg
34408,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Black Printed T-shirt,images/34408.jpg
7901,Men,Apparel,Topwear,Tshirts,Cream,Fall,2011.0,Casual,Proline Men's Printed Chalk Cream Brown T-shirt,images/7901.jpg
19522,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011.0,Casual,United Colors of Benetton Men Check Navy Blue Sweater,images/19522.jpg
20008,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,United Colors of Benetton Men Printed Orange TShirt,images/20008.jpg
37279,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Tantra Women Pink Curly Heart T-shirt,images/37279.jpg
15915,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Black Coffee Men Check Purple Slim Fit Shirt,images/15915.jpg
11589,Women,Apparel,Topwear,Kurtas,Red,Summer,2011.0,Ethnic,W Women Printed Red Kurta,images/11589.jpg
51857,Men,Apparel,Topwear,Shirts,Cream,Summer,2012.0,Casual,Highlander Men  Blue & Beige Check  Shirt,images/51857.jpg
2689,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Inkfruit Women Happy Dolphin Purple T-shirt,images/2689.jpg
9261,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Mark Taylor Men Red Striped Shirt,images/9261.jpg
18636,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Puma Men V.11 Speed  White Tshirts,images/18636.jpg
26905,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Jealous 21 Women Off White Top,images/26905.jpg
22599,Women,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Sports,Nike Women Yellow T-shirt,images/22599.jpg
30860,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Fabindia Women Printed Maroon Kurta,images/30860.jpg
6229,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Lee Men's Shot Black T-shirt,images/6229.jpg
8181,Men,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,Locomotive Men Check Ladislav Purple Shirts,images/8181.jpg
48374,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,French Connection Men Purple & Black Striped Shirt,images/48374.jpg
29343,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Probase Men Printed White T-shirt,images/29343.jpg
57992,Women,Apparel,Topwear,Shirts,Purple,Fall,2012.0,Casual,Latin Quarters Women Purple Shirt,images/57992.jpg
40119,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,ADIDAS Women Orange T-shirt,images/40119.jpg
10669,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Doodle Boy Road Trip Grey Tshirts,images/10669.jpg
21912,Women,Apparel,Apparel Set,Kurta Sets,Yellow,Fall,2011.0,Ethnic,Biba Women Orange & Purple Churidar Kurta with Dupatta,images/21912.jpg
3931,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Jealous 21 Women's Black Butterfly T-shirt,images/3931.jpg
10803,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Wrangler Men Dodge Broad Accent Check White Shirts,images/10803.jpg
4926,Women,Apparel,Topwear,Tops,Green,Summer,2011.0,Casual,Gini and Jony Girl's Valencia Green Blue Infant Kidswear,images/4926.jpg
48522,Women,Apparel,Dress,Jumpsuit,Blue,Winter,2011.0,Casual,French Connection Women Blue Jumpsuit,images/48522.jpg
9605,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Scullers Men Scul Green White Shirts,images/9605.jpg
12768,Women,Apparel,Topwear,Tunics,Green,Fall,2011.0,Ethnic,Mother Earth Women Plain Mangalgiri Green Tunics,images/12768.jpg
54941,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Do u speak green Women Teal Top,images/54941.jpg
33240,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Arrow Men Blue Striped Shirt,images/33240.jpg
32392,Women,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Arrow Woman Grey Shirt,images/32392.jpg
41660,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Blue Striped Shirt,images/41660.jpg
11110,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Check White Shirts,images/11110.jpg
12795,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Nike Men Brazil Yellow Tshirts,images/12795.jpg
2210,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,ADIDAS Men 3 Stripe Black Polo T-shirt,images/2210.jpg
22100,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Vishudh Women Printed Blue Kurta,images/22100.jpg
16335,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Formal,Peter England Men Stripes Navy Blue Shirt,images/16335.jpg
26792,Men,Apparel,Topwear,Shirts,Blue,Summer,2013.0,Formal,Arrow Men Blue Striped Slim Fit Shirt,images/26792.jpg
43305,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,United Colors of Benetton Women Pink Shirt,images/43305.jpg
22332,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,John Players Men Solid Maroon Polo T-Shirt,images/22332.jpg
7550,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Nike Men's Teal Blue Polo T-shirt,images/7550.jpg
6482,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,ADIDAS Men's Strip Polo Black Green T-shirt,images/6482.jpg
14650,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Probase Men Face Print Blue Tshirts,images/14650.jpg
36500,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Folklore Women Brown Kurta,images/36500.jpg
40580,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,W Women White Top,images/40580.jpg
33072,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,U.S.Polo Assn Men Blue Polo T-shirt,images/33072.jpg
27224,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Doodle Kids Girl Printed White Dress,images/27224.jpg
30293,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Myntra Men Love Off White T-shirt,images/30293.jpg
7908,Men,Apparel,Topwear,Tshirts,Cream,Fall,2012.0,Casual,Proline Men Cream & Purple Striped Polo T-shirt,images/7908.jpg
22756,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,BIBA Women Solid Red Kurta,images/22756.jpg
8940,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Indigo Nation Men Reversible Bling Red Shirts,images/8940.jpg
36164,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Status Quo Men Grey T-shirt,images/36164.jpg
20001,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,United Colors of Benetton Men Printed Green T-shirt,images/20001.jpg
11746,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Lee Men Yellow Polo T-shirt,images/11746.jpg
10694,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Doodle Girl Be Born Pink Tops,images/10694.jpg
57153,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Elle Women Peach T-shirt,images/57153.jpg
37284,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Tantra Women Purple Shopping T-shirt,images/37284.jpg
20233,Women,Apparel,Topwear,Sweaters,Red,Fall,2011.0,Casual,Wrangler Women Felt Grey Sweater,images/20233.jpg
14006,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men Solid Black Jerseys,images/14006.jpg
11574,Women,Apparel,Topwear,Kurtas,Grey,Summer,2011.0,Ethnic,W Women Printed Grey Kurtas,images/11574.jpg
24693,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Locomotive Men Grey Printed T-Shirt,images/24693.jpg
2674,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Men's State Trance Black T-shirt,images/2674.jpg
19719,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Stripes Grey Shirt,images/19719.jpg
34401,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Black Printed T-shirt,images/34401.jpg
46021,Women,Apparel,Topwear,Kurtis,Yellow,Summer,2012.0,Ethnic,Fabindia Women Orange Kurti,images/46021.jpg
7306,Women,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,UCB Women's Sleeveless Off White Dress,images/7306.jpg
54722,Women,Apparel,Apparel Set,Kurta Sets,Yellow,Fall,2012.0,Ethnic,Shree Women Yellow & Red Printed Salwar Suit with Dupatta,images/54722.jpg
42647,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Alma Women Purple Printed Kurta,images/42647.jpg
8188,Men,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,Locomotive Men Solid Poplin Laidley Purple Shirts,images/8188.jpg
12137,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,2011.0,Ethnic,Aurelia Women Solid Navy Blue Kurtas,images/12137.jpg
6012,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Highlander Men White Casual Checked Slim Fit Shirt,images/6012.jpg
9866,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Status Quo Men Pink Polo Tshirts,images/9866.jpg
23670,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Spykar Men Green Printed T-shirts,images/23670.jpg
4745,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Sports,ADIDAS Men's Green Polo T-shirt,images/4745.jpg
21127,Women,Apparel,Topwear,Tops,Navy Blue,Fall,2011.0,Casual,s.Oliver Women Printed Navy Blue Top,images/21127.jpg
38836,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Latin Quarters Women Blue Dress,images/38836.jpg
25587,Women,Apparel,Apparel Set,Kurta Sets,Black,Fall,2011.0,Ethnic,Vishudh Women Black & Purple Printed Churidar Kurta with Dupatta,images/25587.jpg
11580,Women,Apparel,Topwear,Kurtas,White,Summer,2011.0,Ethnic,W Women Printed White Kurtas,images/11580.jpg
10452,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Flying Machine Men HS Grey Tshirts,images/10452.jpg
9268,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Scullers Men White Check Shirt,images/9268.jpg
2680,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Inkfruit Men's Indian Rule Blue T-shirt,images/2680.jpg
12305,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Formal,Genesis Men Check Navy Blue Shirts,images/12305.jpg
3752,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Status Quo Men's Music Revolution Green T-shirt,images/3752.jpg
30869,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012.0,Ethnic,Fabindia Women Printed Beige Kurta,images/30869.jpg
23442,Women,Apparel,Topwear,Tunics,Yellow,Fall,2011.0,Casual,Satya Paul Women Orange Printed Tunic,images/23442.jpg
6220,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Lee Men's Believe Burnt Orange T-shirt,images/6220.jpg
19389,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,ADIDAS Men Printed White Tshirt,images/19389.jpg
3336,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,ADIDAS Men's Mumbai Indians Rage Blue T-shirt,images/3336.jpg
7796,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Proline Men Grey Polo T-shirt,images/7796.jpg
51406,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Casual,Myntra Men Yellow Striped Shirt,images/51406.jpg
54948,Men,Apparel,Topwear,Sweatshirts,Grey,Summer,2012.0,Casual,Do u speak green Men Grey Sweatshirt,images/54948.jpg
42223,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Sepia Women Blue Striped Top,images/42223.jpg
3104,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Probase Men's Wtf Turquoise T-Shirt,images/3104.jpg
3938,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Jealous 21 Women's White Blue T-shirt,images/3938.jpg
19987,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,United Colors of Benetton Women Solid Blue Top,images/19987.jpg
18855,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Puma Men Athletic Stellar Blue Polo Tshirt,images/18855.jpg
6476,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,ADIDAS Men's Fit White T-shirt,images/6476.jpg
23214,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011.0,Ethnic,Aneri Women Sagar Cream Kurta,images/23214.jpg
40574,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,W Women White Kurta,images/40574.jpg
19726,Women,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Shirt,images/19726.jpg
14039,Men,Apparel,Topwear,Shirts,Green,Winter,2016.0,Casual,Flying Machine Men Check Green Shirts,images/14039.jpg
10499,Women,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Flying Machine Women Aspen Yellow Tshirts,images/10499.jpg
39113,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Angry Birds Men Red Printed T-shirt,images/39113.jpg
2479,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010.0,Casual,Puma Men's Foundation Grey Polo T-shirt,images/2479.jpg
7937,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Sports,Puma Men's Tech Graphic Green Black T-shirt,images/7937.jpg
13812,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011.0,Casual,Proline Navy Striped Sweater,images/13812.jpg
50349,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Aurelia Women Red Kurta,images/50349.jpg
22769,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,BIBA Women Printed Maroon Kurta,images/22769.jpg
21588,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Inesis Men Solid Grey Tshirt,images/21588.jpg
19170,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,United Colors of Benetton Men Printed Olive TShirt,images/19170.jpg
16138,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Tokyo Talkies Women Printed Grey Top,images/16138.jpg
34268,Women,Apparel,Topwear,Dupatta,Purple,Summer,2012.0,Ethnic,Fabindia Women Printed Purple Dupatta,images/34268.jpg
19342,Women,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,United Colors of Benetton Women Solid Black Jacket,images/19342.jpg
18290,Women,Apparel,Topwear,Kurtas,Yellow,Fall,2011.0,Ethnic,Aneri Women Shabarana Orange Kurta,images/18290.jpg
20668,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Classic Polo Men Striped Maroon Tshirt,images/20668.jpg
5836,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,ADIDAS Men's Gdancin Pink T-shirt,images/5836.jpg
19184,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,United Colors Of Benetton Men Red Check Shirt,images/19184.jpg
29711,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Check Blue Shirt,images/29711.jpg
48514,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,French Connection Women Grey Top,images/48514.jpg
9633,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Price catch Blue White Shirts,images/9633.jpg
51439,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,Myntra Women Grey Top,images/51439.jpg
10835,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Wrangler Men Black Polo Tshirts,images/10835.jpg
10009,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,Nike Men Town Round Red Neck T-Shirts,images/10009.jpg
4910,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Levis Kids Girl's Dionne Pink Teens Kidswear,images/4910.jpg
43598,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Angry Birds Men Charcoal T-shirt,images/43598.jpg
9257,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt,images/9257.jpg
30856,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Fabindia Women Green Bijli Print Khadi Kurta,images/30856.jpg
26933,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Jealous 21 Women Black Top,images/26933.jpg
29147,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,United Colors of Benetton Men Printed Green T-shirt,images/29147.jpg
21118,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,s.Oliver Men Check Olive Shirt,images/21118.jpg
21924,Women,Apparel,Apparel Set,Kurta Sets,Black,Fall,2011.0,Ethnic,Biba Women Black Printed Churidar Kurta with Dupatta,images/21924.jpg
57198,Women,Apparel,Topwear,Tops,Multi,Summer,2012.0,Casual,Elle Women Multi Coloured Top,images/57198.jpg
9065,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt,images/9065.jpg
42678,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,2012.0,Ethnic,Alma Women Navy Blue Printed Kurta,images/42678.jpg
12108,Women,Apparel,Topwear,Kurtis,Blue,Fall,2011.0,Ethnic,W Women Printed Pink Kurtis,images/12108.jpg
9859,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Status Quo Men Pink Polo Tshirts,images/9859.jpg
12934,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Classic Polo Men Rugby Scrum Blue Tshirts,images/12934.jpg
3103,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Probase Men's Wtf Blue T-Shirt,images/3103.jpg
42224,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Sepia Women White Top,images/42224.jpg
13486,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Stripes White Shirts,images/13486.jpg
19980,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,United Colors of Benetton Men Printed Yellow TShirt,images/19980.jpg
23213,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,Aneri Women Gauri White Kurta,images/23213.jpg
18852,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Puma Men Head Navy Blue Tshirt,images/18852.jpg
6471,Women,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,ADIDAS Women's Polo Grey T-shirt,images/6471.jpg
24036,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Locomotive Men Printed Red T-shirt,images/24036.jpg
33081,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,U.S. Polo Assn. Denim Co. Men Navy Blue T-Shirt,images/33081.jpg
40573,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012.0,Ethnic,W Women Cream Kurta,images/40573.jpg
10031,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Sports,Nike Men As Arsenal Co Navy Blue T-Shirts,images/10031.jpg
4928,Women,Apparel,Topwear,Tops,Green,Summer,2011.0,Casual,Gini and Jony Girl's Venice Green Blue Infant Kidswear,images/4928.jpg
12766,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Spykar Men Stripe Navy Blue T-Shirts,images/12766.jpg
51401,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Myntra Men Blue and Yellow Check Shirt,images/51401.jpg
7791,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Proline Men's Polo Solid Olive T-shirt,images/7791.jpg
11587,Women,Apparel,Topwear,Kurtis,White,Summer,2011.0,Ethnic,W Women Printed White Kurtis,images/11587.jpg
10455,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Flying Machine Men Mauvemist Purple Tshirts,images/10455.jpg
18638,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Puma Men V.11 Speed Black Tshirts,images/18638.jpg
2687,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Inkfruit Women's Love Wood Orange T-shirt,images/2687.jpg
3755,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Status Quo Men's Concerts Black T-shirt,images/3755.jpg
6227,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Lee Men's Grey Yellowbrass T-shirt,images/6227.jpg
22597,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Sports,Nike Men Orange T-shirt,images/22597.jpg
54725,Women,Apparel,Topwear,Kurtas,Pink,Fall,2012.0,Ethnic,Shree Women Coral Coloured Printed Kurta,images/54725.jpg
12130,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Aurelia Women Printed Green Kurtas,images/12130.jpg
26305,Men,Apparel,Topwear,Tshirts,Cream,Fall,2013.0,Casual,Proline Men Pack of 3 T-Shirts,images/26305.jpg
42640,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Casual,W Women Red Dress,images/42640.jpg
6015,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Highlander Men Small Black Checked Shirt,images/6015.jpg
21120,Men,Apparel,Topwear,Sweaters,Purple,Fall,2011.0,Casual,s.Oliver Men Solid Purple Sweater,images/21120.jpg
14001,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Sports,Nike Men Solid Navy Blue Jerseys,images/14001.jpg
20234,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Wrangler Women Baroque Polo Turquoise T-shirt,images/20234.jpg
37283,Women,Apparel,Topwear,Tshirts,Brown,Summer,2012.0,Casual,Tantra Women Brown Fight Peace T-shirt,images/37283.jpg
11573,Women,Apparel,Topwear,Kurtas,Green,Summer,2011.0,Ethnic,W Women Printed Green Kurtas,images/11573.jpg
24694,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Locomotive Men Striped White T-shirt,images/24694.jpg
13224,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,Palm Tree Kids Boys Printed Blue Sweatshirts,images/13224.jpg
28865,Men,Apparel,Topwear,Tshirts,Brown,Summer,2012.0,Casual,Proline Men Brown Striped Polo T-shirt,images/28865.jpg
34406,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Black Printed T-shirt,images/34406.jpg
7301,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,UCB Women Stripe Short Sleeve Blue White Top,images/7301.jpg
30294,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Myntra Men Global Response Off White T-shirt,images/30294.jpg
27223,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Doodle Kids Girl Printed Blue Dress,images/27223.jpg
22751,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,BIBA Women Printed White Kurta,images/22751.jpg
5664,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Tantra Men's Shloka Blue T-shirt,images/5664.jpg
20006,Women,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,United Colors of Benetton Women Printed Green T-shirt,images/20006.jpg
11741,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Lee Men Stripes Navy Blue T-shirt,images/11741.jpg
10693,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Doodle Girl Cute Purple Tops,images/10693.jpg
57154,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Elle Women Grey Melange T-shirt,images/57154.jpg
19148,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,United Colors of Benetton Men Navy Blue Polo Tshirt,images/19148.jpg
26795,Men,Apparel,Topwear,Shirts,Blue,Summer,2013.0,Formal,Arrow Men Blue Shirt,images/26795.jpg
49638,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Mineral Women Pink Top,images/49638.jpg
43302,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,United Colors of Benetton Women Purple Dress,images/43302.jpg
2025,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010.0,Sports,ADIDAS Mens Full Grey T-shirt,images/2025.jpg
13472,Women,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,United Colors of Benetton Women Solid White Dress,images/13472.jpg
19974,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,United Colors of Benetton Women Yellow T-shirt,images/19974.jpg
6485,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,ADIDAS Men's Grey Strip T-shirt,images/6485.jpg
33075,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,U.S.Polo Assn. Men Blue & Orange Striped T-shirt,images/33075.jpg
40587,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Aurelia Women Brown Kurta,images/40587.jpg
36735,Women,Apparel,Topwear,Tshirts,Multi,Summer,2012.0,Casual,Spykar Women Cult Multi T-shirt,images/36735.jpg
33247,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Arrow Men Grey Check Shirt,images/33247.jpg
11117,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Indigo Nation Men Solid Grey Shirts,images/11117.jpg
