id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,filename
13351,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Spykar Women Washed Black Jeans,images/13351.jpg
43421,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Spykar Men Navy Blue Jeans,images/43421.jpg
43045,Men,Apparel,Bottomwear,Shorts,Pink,Summer,2012.0,Casual,Nike Men Pink Shorts,images/43045.jpg
8497,Women,Apparel,Bottomwear,Skirts,Cream,Fall,2011.0,Casual,Forever New Women Cameo Skirt Cream Skirts,images/8497.jpg
9777,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,ADIDAS Men Cress 3spespt Black Track Pants,images/9777.jpg
27199,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012.0,Casual,Doodle Kids Girl Printed Grey Skirt,images/27199.jpg
7887,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2011.0,Casual,Proline Men Blue Track Pants,images/7887.jpg
14941,Men,Apparel,Bottomwear,Shorts,White,Fall,2011.0,Casual,Status Quo Men Solid White Shorts,images/14941.jpg
51589,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,2012.0,Casual,Wrangler Women Blue Jeggings,images/51589.jpg
47043,Women,Apparel,Bottomwear,Salwar,Yellow,Summer,2012.0,Ethnic,Shree Women Orange & Pink Jodhpuri Salwar,images/47043.jpg
42969,Women,Apparel,Bottomwear,Swimwear,Brown,Summer,2018.0,Casual,Amante Brown & Green Swimsuit WCSD03,images/42969.jpg
11292,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016.0,Casual,Wrangler Men Blue Millard Jeans,images/11292.jpg
15632,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Nike Women AS Regular DF Cotton Black Track Pants,images/15632.jpg
6532,Women,Apparel,Bottomwear,Skirts,Pink,Summer,2011.0,Sports,Nike Women's Border Pink Skirt,images/6532.jpg
2192,Men,Apparel,Bottomwear,Shorts,White,Fall,2010.0,Sports,ADIDAS Men White Short,images/2192.jpg
11266,Men,Apparel,Bottomwear,Trousers,Cream,Fall,2011.0,Casual,Indigo Nation Men Pv Plan(Mix & Max) Greyish Brown Trousers,images/11266.jpg
14714,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Formal,Genesis Men Solid Navy Blue Trousers,images/14714.jpg
7070,Men,Apparel,Bottomwear,Track Pants,Cream,Summer,2011.0,Casual,Timberland Men's Cycling Pod Chino Khaki Pant,images/7070.jpg
16615,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Genesis Men Solid Charcoal Trouser,images/16615.jpg
44632,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,Nike Men Grey AS Sideline Track Pants,images/44632.jpg
17995,Women,Apparel,Bottomwear,Track Pants,Grey,Summer,2010.0,Sports,Puma Women Essential Skinny Grey Track Pant,images/17995.jpg
11098,Women,Apparel,Bottomwear,Leggings,Purple,Fall,2011.0,Ethnic,Scullers Women Solid Purple Leggings,images/11098.jpg
9770,Men,Apparel,Bottomwear,Tracksuits,Black,Fall,2011.0,Casual,ADIDAS Men Ess 3s Suit Black Tracksuits,images/9770.jpg
48457,Men,Apparel,Bottomwear,Shorts,Multi,Summer,2012.0,Casual,French Connection Men Multi Coloured Cargo Shorts,images/48457.jpg
16612,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Formal,Genesis Men Stripes Navy Blue Trouser,images/16612.jpg
32487,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Sports,Proline Grey Melange Shorts,images/32487.jpg
14713,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Formal,Genesis Men Solid Brown Trousers,images/14713.jpg
43246,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Men Blue Jeans,images/43246.jpg
43074,Women,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Sports,Nike Womens Black Capris,images/43074.jpg
31454,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012.0,Sports,Nike Women Tennis Black Skirt,images/31454.jpg
11295,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Wrangler Men Blue Texas Jeans,images/11295.jpg
2195,Women,Apparel,Bottomwear,Capris,Black,Fall,2010.0,Sports,ADIDAS Women Black Capris,images/2195.jpg
47044,Women,Apparel,Bottomwear,Salwar,Multi,Fall,2012.0,Ethnic,Shree Women Multi Coloured Jodhpuri Salwar,images/47044.jpg
12848,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011.0,Casual,Ant Kids Check Blue Skirts,images/12848.jpg
3483,Women,Apparel,Bottomwear,Capris,Black,Fall,2012.0,Casual,ADIDAS Women Black Capri,images/3483.jpg
52536,Women,Apparel,Bottomwear,Jeans,Grey,Summer,2012.0,Casual,Pepe Jeans Women Grey Jeans,images/52536.jpg
39807,Men,Apparel,Bottomwear,Trousers,Navy Blue,Spring,2013.0,Formal,Peter England Men Navy Blue Formal Trousers,images/39807.jpg
33501,Women,Apparel,Bottomwear,Capris,Pink,Summer,2012.0,Casual,Doodle Kids Girl  Pink Capris,images/33501.jpg
41313,Women,Apparel,Bottomwear,Leggings,White,Summer,2012.0,Ethnic,Aurelia Women White Leggings,images/41313.jpg
16222,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Puma Men Heroes Black Track Pant,images/16222.jpg
33959,Women,Apparel,Bottomwear,Leggings,Grey,Summer,2012.0,Casual,Femella Women Grey Leggings,images/33959.jpg
25000,Women,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Casual,United Colors of Benetton Women Black Capris,images/25000.jpg
11235,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Midrise Blue Jeans,images/11235.jpg
12676,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Casual,Probase Men Solid Brown Trousers,images/12676.jpg
9529,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Casual,Puma Men's Ess Woven Grey Shorts,images/9529.jpg
23303,Women,Apparel,Bottomwear,Leggings,Red,Fall,2011.0,Ethnic,W Women Solid Maroon Leggings,images/23303.jpg
32427,Men,Apparel,Bottomwear,Shorts,Black,Summer,2010.0,Casual,ADIDAS Men Black 3/4 Length Pants,images/32427.jpg
12212,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2013.0,Formal,Basics Men Brown Trousers,images/12212.jpg
22814,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Casual,Manchester United Men Navy Blue Shorts,images/22814.jpg
28512,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Premier Knit Black Shorts,images/28512.jpg
27902,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Scullers For Her Women Black Trousers,images/27902.jpg
20915,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Deni Yo Men Washed Blue Jeans,images/20915.jpg
9186,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Free Wheeler Spirit Denim Blue Jeans,images/9186.jpg
26824,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Highlander Men Brown Trousers,images/26824.jpg
38122,Men,Apparel,Bottomwear,Trousers,Cream,Spring,2013.0,Casual,Allen Solly Men Khaki Chino Trousers,images/38122.jpg
51378,Men,Apparel,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,Myntra Men Brown Shorts,images/51378.jpg
12215,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2013.0,Formal,Basics Men Navy Trousers,images/12215.jpg
32420,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,ADIDAS Men Black Shorts,images/32420.jpg
6566,Men,Apparel,Bottomwear,Shorts,Green,Summer,2011.0,Sports,Nike Men's Green Shorts,images/6566.jpg
12671,Men,Apparel,Bottomwear,Shorts,Red,Fall,2011.0,Casual,Probase Men Check Red Shorts,images/12671.jpg
16225,Women,Apparel,Bottomwear,Capris,Black,Fall,2011.0,Ethnic,Puma Women Capri Sweat Black Capris,images/16225.jpg
44666,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Wills Lifestyle Women Brown Trousers,images/44666.jpg
14116,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Men Blue Jeans,images/14116.jpg
41314,Women,Apparel,Bottomwear,Leggings,Black,Fall,2012.0,Casual,Aurelia Women Black Leggings,images/41314.jpg
3484,Women,Apparel,Bottomwear,Capris,Brown,Fall,2010.0,Sports,ADIDAS Women Darkcinde Brown Capri,images/3484.jpg
5773,Women,Apparel,Bottomwear,Shorts,Black,Summer,2011.0,Casual,Jealous 21 Women's Black Short,images/5773.jpg
33506,Women,Apparel,Bottomwear,Capris,Green,Summer,2012.0,Casual,Doodle Kids Girl  Green Capris,images/33506.jpg
32249,Women,Apparel,Bottomwear,Salwar,White,Summer,2012.0,Ethnic,Fabindia Women Printed White Salwar,images/32249.jpg
57088,Women,Apparel,Bottomwear,Skirts,Green,Summer,2012.0,Casual,Elle Women Teal Skirt,images/57088.jpg
9175,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Banks Blue Jeans,images/9175.jpg
18710,Women,Apparel,Bottomwear,Skirts,Cream,Fall,2011.0,Casual,Arrow Woman Printed Tan Skirt,images/18710.jpg
26823,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,Highlander Men Grey Trousers,images/26823.jpg
29057,Men,Apparel,Bottomwear,Tracksuits,Black,Summer,2012.0,Sports,ADIDAS Men Black Tracksuit,images/29057.jpg
27905,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Scullers For Her Black Trousers,images/27905.jpg
14129,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Men Washed Blue Jeans,images/14129.jpg
28515,Men,Apparel,Bottomwear,Shorts,White,Summer,2012.0,Sports,Nike Men Woven White Shorts,images/28515.jpg
33961,Women,Apparel,Bottomwear,Leggings,Red,Summer,2012.0,Casual,Femella Women Red Leggings,images/33961.jpg
47677,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Femella Women Black Animal Print Trousers,images/47677.jpg
54052,Women,Apparel,Bottomwear,Leggings,Navy Blue,Summer,2012.0,Casual,Myntra Women Navy Blue Leggings,images/54052.jpg
4809,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2011.0,Sports,ADIDAS Men's Prophecy Navy Blue Short,images/4809.jpg
12223,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2013.0,Formal,Basics Men Solid Grey Trousers,images/12223.jpg
8892,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Formal,Scullers Men Navy Blue Trousers,images/8892.jpg
28944,Women,Apparel,Bottomwear,Leggings,Pink,Summer,2012.0,Casual,BIBA OUTLET Women Pink Leggings,images/28944.jpg
13305,Women,Apparel,Bottomwear,Skirts,Red,Fall,2011.0,Casual,Gini and Jony Kids Girls Solid Red Skirts,images/13305.jpg
41322,Women,Apparel,Bottomwear,Leggings,Yellow,Summer,2012.0,Ethnic,Aurelia Women Orange Leggings,images/41322.jpg
57075,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Elle Blue Jeans,images/57075.jpg
51382,Men,Apparel,Bottomwear,Shorts,Cream,Summer,2012.0,Casual,Myntra Men Beige Shorts,images/51382.jpg
43223,Women,Apparel,Bottomwear,Trousers,Black,Fall,2012.0,Formal,United Colors of Benetton Women Black Trouser,images/43223.jpg
16021,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Turtle Solid Men Black Trouser,images/16021.jpg
9143,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013.0,Casual,Lee Women Blue Skinny Fit Stretchable Jeans,images/9143.jpg
12812,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Football/Soccer Black Shorts,images/12812.jpg
32429,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,ADIDAS Men Training Black Shorts,images/32429.jpg
53248,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Mark Taylor Men Charcoal Black Striped Trousers,images/53248.jpg
12678,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Probase Men Check Black Trousers,images/12678.jpg
29405,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Genesis Men Charcoal Trousers,images/29405.jpg
38577,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Sports,Nike Men Breakline Navy Blue Track Pants,images/38577.jpg
33957,Women,Apparel,Bottomwear,Leggings,Black,Spring,2012.0,Casual,Femella Women Black Leggings,images/33957.jpg
13108,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2011.0,Sports,ADIDAS Men Pant Climalite Blue Track Pants,images/13108.jpg
39809,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,Peter England Men Brown Trousers,images/39809.jpg
36841,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Spykar Women Renegade Navy Blue Jeans,images/36841.jpg
16214,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Sports,Puma Men Heroes Navy Blue Track Pant,images/16214.jpg
25036,Women,Apparel,Bottomwear,Leggings,Grey,Fall,2011.0,Casual,Nike Women Depth Long Grey Leggings,images/25036.jpg
43224,Women,Apparel,Bottomwear,Trousers,Black,Fall,2012.0,Formal,United Colors of Benetton Women Black Trouser,images/43224.jpg
37197,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Women Navy Blue Jeans,images/37197.jpg
57072,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Elle Women Blue Jeans,images/57072.jpg
13302,Men,Apparel,Bottomwear,Shorts,Cream,Fall,2011.0,Casual,Gini and Jony Kids Boys Solid Beige Shorts,images/13302.jpg
28943,Women,Apparel,Bottomwear,Leggings,Green,Summer,2012.0,Casual,BIBA OUTLET Women Green Leggings,images/28943.jpg
14127,Men,Apparel,Bottomwear,Jeans,Blue,Winter,2016.0,Casual,Flying Machine Men Washed Blue Jeans,images/14127.jpg
57086,Women,Apparel,Bottomwear,Skirts,Pink,Summer,2012.0,Casual,Elle Women Pink Vintage Skirt,images/57086.jpg
12224,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Formal,Basics Men Solid Brown Trousers,images/12224.jpg
54055,Women,Apparel,Bottomwear,Leggings,Brown,Summer,2012.0,Casual,Myntra Women Rust Leggings,images/54055.jpg
32247,Women,Apparel,Bottomwear,Patiala,Green,Summer,2012.0,Ethnic,Fabindia Women Printed Green Patiala,images/32247.jpg
14118,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Men Blue Jeans,images/14118.jpg
46903,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Peter England Men Blue Jeans,images/46903.jpg
28140,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2016.0,Casual,Jockey SPORT Men Navy Blue Shorts 9411,images/28140.jpg
2558,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Casual,Domyos Women Trompette Track Pant,images/2558.jpg
33508,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012.0,Casual,Doodle Kids Girl Washed Blue Skirt,images/33508.jpg
8406,Men,Apparel,Bottomwear,Shorts,White,Fall,2011.0,Sports,ADIDAS Men M Rsp Short Sleeve White Shorts,images/8406.jpg
16019,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Turtle Check Men Grey Trouser,images/16019.jpg
17903,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,Nike Women Trainng Grey Track Pant,images/17903.jpg
38570,Women,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Sports,Nike Womens Black Capris,images/38570.jpg
4831,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Sports,ADIDAS Men's Black White Stripes Track Pant,images/4831.jpg
27598,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,Scullers Men Check Grey Trousers,images/27598.jpg
29402,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Genesis Men Black Trousers,images/29402.jpg
7688,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011.0,Sports,Puma Men's Logo Bermuda Grey Short,images/7688.jpg
9144,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013.0,Casual,Lee Women Scraped Blue Roxy Fit Jeans,images/9144.jpg
5789,Women,Apparel,Bottomwear,Shorts,White,Summer,2011.0,Casual,Jealous 21 Women's Blue White Checkered Short,images/5789.jpg
28506,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Woven Black Shorts,images/28506.jpg
51398,Men,Apparel,Bottomwear,Shorts,White,Summer,2012.0,Casual,Myntra Men Green Check Shorts,images/51398.jpg
58215,Women,Apparel,Bottomwear,Patiala,Multi,Fall,2012.0,Ethnic,Shree Women Multi Coloured Patiala,images/58215.jpg
33718,Women,Apparel,Bottomwear,Jeggings,Pink,Summer,2012.0,Casual,Pieces Women Pink Jeggings,images/33718.jpg
22458,Women,Apparel,Bottomwear,Leggings,Pink,Fall,2011.0,Casual,Myntra Women Pink Leggings,images/22458.jpg
27916,Women,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,Scullers For Her Grey Trousers,images/27916.jpg
9166,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Rafe Blue Jeans,images/9166.jpg
17579,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Mark Taylor Men Solid Grey Trouser,images/17579.jpg
49956,Men,Apparel,Bottomwear,Shorts,Black,Summer,2016.0,Casual,Hanes Men Black Panelled 3/4th Pants,images/49956.jpg
27929,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Scullers For Her Brown Trousers,images/27929.jpg
14939,Men,Apparel,Bottomwear,Shorts,Cream,Fall,2011.0,Casual,Status Quo Men Solid Beige Shorts,images/14939.jpg
52522,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Pepe Jeans Women Blue Jeans,images/52522.jpg
13112,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Sports,ADIDAS Men Rsp Ds 7in Black Shorts,images/13112.jpg
8843,Men,Apparel,Bottomwear,Trousers,Cream,Summer,2011.0,Casual,Scullers Men Scul Beige Trousers,images/8843.jpg
15681,Men,Apparel,Bottomwear,Trousers,Cream,Fall,2011.0,Casual,Highlander Men Classic Chinos Khaki Trousers,images/15681.jpg
15675,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Highlander Men High Original Blue Jeans,images/15675.jpg
7695,Women,Apparel,Bottomwear,Track Pants,Red,Fall,2011.0,Casual,Urban Yoga Women's Bij Red Track Pant,images/7695.jpg
51505,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Women Blue Jeans,images/51505.jpg
53252,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Blue Jeans,images/53252.jpg
14595,Women,Apparel,Bottomwear,Stockings,Grey,Summer,2011.0,Casual,United Colors of Benetton Women Solid Grey Stockings,images/14595.jpg
51353,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans,images/51353.jpg
17926,Women,Apparel,Bottomwear,Capris,Grey,Fall,2011.0,Casual,Nike Women Casual Grey Capri,images/17926.jpg
33981,Women,Apparel,Bottomwear,Stockings,Black,Summer,2012.0,Casual,Femella Women Black Stockings,images/33981.jpg
29043,Men,Apparel,Bottomwear,Tracksuits,Navy Blue,Summer,2012.0,Sports,ADIDAS Men Navy Blue Tracksuit,images/29043.jpg
26837,Men,Apparel,Bottomwear,Trousers,Cream,Summer,2012.0,Casual,Highlander Men Khaki Trousers,images/26837.jpg
9161,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Cairo Blue Jeans,images/9161.jpg
58212,Women,Apparel,Bottomwear,Patiala,White,Fall,2012.0,Ethnic,Shree Women White Printed Patiala,images/58212.jpg
39225,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Femella Women Heart Print  Brown Trousers,images/39225.jpg
27911,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Scullers For Her Women Black Trousers,images/27911.jpg
9195,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Style Essentials Kns 0542 Blue Jeans,images/9195.jpg
16800,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Highlander Men Solid Black Trouser,images/16800.jpg
28501,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Sports,Urban Yoga Men Navy Blue Track Pants,images/28501.jpg
51354,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Light Blue Jeans,images/51354.jpg
26808,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2013.0,Formal,Arrow Men Grey Striped Trousers,images/26808.jpg
44686,Women,Apparel,Bottomwear,Leggings,Purple,Summer,2012.0,Casual,Wills Lifestyle Women Magenta Leggings,images/44686.jpg
42115,Men,Apparel,Bottomwear,Shorts,Black,Fall,2013.0,Casual,ADIDAS Men Black Shorts,images/42115.jpg
51502,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Women Greenish Blue Jeans,images/51502.jpg
15672,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Highlander Men High Original Blue Jeans,images/15672.jpg
1591,Men,Apparel,Bottomwear,Shorts,Red,Fall,2010.0,Sports,Kipsta Men Red Shorts,images/1591.jpg
15686,Men,Apparel,Bottomwear,Trousers,Cream,Fall,2011.0,Casual,Highlander Men Classic Chinos Khaki Trousers,images/15686.jpg
52525,Women,Apparel,Bottomwear,Jeggings,Red,Summer,2012.0,Casual,Pepe Jeans Women Dark Red Jeggings,images/52525.jpg
8844,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2011.0,Casual,Scullers Men Scul Brown Trousers,images/8844.jpg
33720,Women,Apparel,Bottomwear,Leggings,Green,Fall,2012.0,Casual,Pieces Women Green Leggings,images/33720.jpg
29849,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Basics Men Brown Trousers,images/29849.jpg
57896,Women,Apparel,Bottomwear,Shorts,White,Summer,2012.0,Casual,Femella Women Off White Shorts,images/57896.jpg
38563,Men,Apparel,Bottomwear,Shorts,Yellow,Summer,2012.0,Casual,Nike Men Orange & Charcoal Shorts,images/38563.jpg
46910,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Peter England Men Black Jeans,images/46910.jpg
49958,Men,Apparel,Bottomwear,Shorts,Black,Summer,2016.0,Casual,Hanes Men Black Athletic 3/4th Pants,images/49958.jpg
14937,Men,Apparel,Bottomwear,Shorts,Green,Fall,2011.0,Casual,Status Quo Men Solid Olive Shorts,images/14937.jpg
24331,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,ADIDAS Women Grey Track Pants,images/24331.jpg
13781,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Belmonte Men Solid Grey Trousers,images/13781.jpg
15644,Men,Apparel,Bottomwear,Shorts,Navy Blue,Winter,2014.0,Sports,Nike Men As Df Crckt Navy Blue Shorts,images/15644.jpg
9168,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Radley Blue Jeans,images/9168.jpg
2580,Women,Apparel,Bottomwear,Capris,Black,Summer,2011.0,Sports,Domyos Women Black Capri,images/2580.jpg
31287,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Puma Men Dazzle Black Shorts,images/31287.jpg
17577,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Mark Taylor Men Solid Grey Trouser,images/17577.jpg
12839,Women,Apparel,Bottomwear,Skirts,Black,Fall,2011.0,Casual,Ant Kids Pleated Black Skirts,images/12839.jpg
51362,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans,images/51362.jpg
57095,Women,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Elle Women Black Culottes,images/57095.jpg
24755,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2011.0,Casual,Spykar Men Blue Jeans,images/24755.jpg
2574,Women,Apparel,Bottomwear,Shorts,Grey,Summer,2011.0,Casual,Domyos Women's Grey Short,images/2574.jpg
19419,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Casual,Quiksilver Men Black Printed Shorts,images/19419.jpg
51396,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Casual,Myntra Men Navy Blue Check Shorts,images/51396.jpg
14134,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,Nike Women Solid Grey Track Pants,images/14134.jpg
27918,Women,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,Scullers For Her Women Grey Trousers,images/27918.jpg
22456,Women,Apparel,Bottomwear,Leggings,Blue,Fall,2011.0,Casual,Myntra Women Blue Leggings,images/22456.jpg
15482,Women,Apparel,Bottomwear,Capris,Black,Fall,2011.0,Casual,Puma Women TP Cuffed Black Capris,images/15482.jpg
31425,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,Highlander Men Grey Trousers,images/31425.jpg
2110,Women,Apparel,Bottomwear,Track Pants,Cream,Fall,2010.0,Sports,ADIDAS Women Very Berry Lycra Track Pants,images/2110.jpg
46745,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Nike Men Black Track Pants,images/46745.jpg
27920,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Scullers For Her Black Trousers,images/27920.jpg
15688,Men,Apparel,Bottomwear,Trousers,Cream,Fall,2011.0,Casual,Highlander Men Classic Chinos Beige Trousers,images/15688.jpg
44816,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans,images/44816.jpg
18197,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Casual,Highlander Men Solid Navy Blue Trouser,images/18197.jpg
6588,Women,Apparel,Bottomwear,Track Pants,Grey,Summer,2011.0,Sports,Nike Women's Bold Nylon Grey Track Pant,images/6588.jpg
35049,Women,Apparel,Bottomwear,Patiala,White,Fall,2012.0,Ethnic,Fabindia Women White Printed Patiala,images/35049.jpg
24309,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011.0,Casual,ADIDAS Men Grey Shorts,images/24309.jpg
4825,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2011.0,Sports,ADIDAS Men's Woven Lead White Track Pant,images/4825.jpg
9150,Women,Apparel,Bottomwear,Jeans,Black,Summer,2013.0,Casual,Lee Black Maxi Super-Skinny Jeans,images/9150.jpg
26806,Men,Apparel,Bottomwear,Trousers,Black,Summer,2013.0,Formal,Arrow Men Charcoal Flat Front Trousers,images/26806.jpg
2117,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2010.0,Sports,ADIDAS Men Grey  Capris,images/2117.jpg
46742,Women,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,Nike Women Grey Track Pants,images/46742.jpg
